train_id,train_number,train_name,train_type
2482,22611,"MAS NJP EXPR",EXP
2483,22612,"NJP MAS EXPR",EXP
2484,22613,"MAS-HLZ WEEK",SF
2485,22614,"HLZ-MAS WEEK",SF
2486,22615,"TPTY-CBE  EX",SF
2487,22616,"CBE-TPTY EXP",EXP
2488,22617,"SBC-TPTY  EX",SF
2489,22618,"TPTY-SBC  EX",SF
2490,22619,"BSP TEN  WEE",SF
2491,22620,"TEN BSP  WEE",SF
2492,22621,"RMM-CAPE SUP",SF
2493,22622,"CAPE-RMM SUP",SF
2494,22623,"MS MDU SUPER",SF
2495,22624,"MDU MS SUPER",SF
2496,22625,"MAS-SBC AC D",SF
2497,22626,"SBC-MAS AC D",SF
2498,22627,"TPJ-TVC INTE",SF
2499,22628,"TVC-TPJ INTE",SF
2500,22629,"DADAR TEN EX",SF
2501,22630,"TEN DR EXPRE",EXP
2502,22631,"MAS-BKN ANUR",SF
2503,22632,"BKN-MAS  ANU",SF
2504,22634,"NZM TVC SF E",SF
2505,22635,"MAQ INTERCIT",SF
2506,22636,"MAQ-MAO SF I",SF
2507,22637,"WEST COAST E",SF
2508,22639,"ALLEPPEY EXP",EXP
2509,22642,"SHM TVC SF E",SF
2510,22643,"PATNA EXPRES",EXP
2511,22644,"PNBE ERS EXP",EXP
2512,22645,"AHILYANAGARI",SF
2513,22647,"KRBA TVC EXP",EXP
2514,22648,"TVC KRBA SF",SF
2515,22649,"YERCAUD EXPR",EXP
2516,22650,"YERCAUD EXP",EXP
2517,22651,"MAS-PGT  EXP",EXP
2518,22652,"PGT-MAS SF E",SF
2519,22653,"TVC-NZM WKLY",SF
2520,22654,"NZM-TVC WKLY",SF
2521,22659,"KCVL-DDN  EX",SF
2522,22660,"DDN KCVL SUP",SF
2523,22661,"MS-RMM SUPER",SF
2524,22662,"RMM-MS SUPER",SF
2525,22663,"MS-JU WEEKLY",SF
2526,22664,"JU-MS WEEKLY",SF
2527,22667,"NCJ-CBE SUPE",SF
2528,22668,"CBE-NCJ SUPE",SF
2529,22669,"TN-CBE LINK",SF
2530,22670,"CBE-TN LINK",SF
2531,22677,"YPR-KCVL A/C",SF
2532,22678,"KCVL-YPR A/C",SF
2533,22679,"YPR-HAS SUPE",SF
2534,22680,"HAS-YPR SUPE",SF
2535,22681,"MYS-MAS EXPR",EXP
2536,22682,"MAS-MYS EXPR",EXP
2537,22683,"YPR-LKO WEEK",SF
2538,22684,"LKO-YPR WEEK",SF
2539,22685,"YPR-CDG BI-",SF
2540,22686,"CDG-YPR BI W",SF
2541,22687,"SRE-CDG LINK",SF
2542,22688,"CDG-MAS LINK",SF
2543,22691,"BANGALORE RA",SF
2544,22697,"UBL CHENNAI",SF
2545,22698,"MAS- HUBLI E",SF
2546,22705,"TPTY-JAT",SF
2547,22706,"JAT-TPTY",SF
2548,22707,"VSKP-TPTY WK",SF
2549,22708,"TPTY-VSKP TR",SF
2550,22801,"VSKP MAS WEE",SF
2551,22803,"HWH-SBP S/F",SF
2552,22804,"SBP-HWH S/F",SF
2553,22805,"BBS ANVT WEE",SF
2554,22806,"ANVT BBS WEE",SF
2555,22807,"SRC - MAS AC",SF
2556,22808,"MAS - SRC AC",SF
2557,22809,"PRDP-VSKP WE",SF
2558,22810,"VSKP-PRDP WE",SF
2559,22811,"BBS-NDLS RAJ",SF
2560,22812,"NDLS-BBS RAJ",SF
2561,22813,"SRC-PRDP WEE",SF
2562,22814,"PRDP-SRC WEE",SF
2563,22815,"BSP - ERS SF",SF
2564,22816,"ERS - BSP SF",SF
2565,22817,"HWH-MYS SF E",SF
2566,22818,"MYS - HWH SF",SF
2567,22819,"BBS-VSKP SF",SF
2568,22821,"JHG-PRR BI-W",SF
2569,22822,"PRR-JGM EXPR",EXP
2570,22825,"SHM - MAS S/",SF
2571,22826,"MAS - SHM EX",SF
2572,22827,"PURI-SURAT S",SF
2573,22828,"SURAT-PURI S",SF
2574,22829,"BVJ - SHM EX",SF
2575,22830,"SHM-BVJ EXP",EXP
2576,22831,"HWH-SRI SATY",SF
2577,22832,"SRISATYASAIP",SF
2578,22833,"BBS-KJM WEEK",SF
2579,22834,"KJM-BBS WEEK",SF
2580,22835,"SHM-PURI S/F",SF
2581,22836,"PURI-SHM S/F",SF
2582,22837,"HTE ERS DHAR",SF
2583,22838,"ERS HTE DHAR",SF
2584,22839,"ROU-BBS INTE",SF
2585,22840,"BBS-ROU INTE",SF
2586,22843,"BSP - PNBE S",SF
2587,22844,"PNBE - BSP S",SF
2588,22845,"PUNE - HTE E",SF
2589,22846,"HTE PUNE EXP",EXP
2590,22847,"VSKP-LTT S/F",SF
2591,22848,"LTT-VSKP S/F",SF
2592,22849,"SHM - SC S/F",SF
2593,22850,"SC-SHM SF EX",SF
2594,22851,"SRC - MAQ SF",SF
2595,22852,"MAQ - SRC SF",SF
2596,22853,"SHM - VSKP W",SF
2597,22854,"VSKP-SHM WEK",SF
2598,22855,"SRC - TPTY W",SF
2599,22856,"TPTY-SRC",SF
2600,22857,"SRC ANVT WEE",SF
2601,22858,"ANVT SRC WEK",SF
2602,22859,"PURI-MAS S/F",SF
2603,22860,"MAS-PURI S/F",SF
2604,22861,"SHM-ADRA RAJ",SF
2605,22863,"HWH-YPR WEEK",SF
2606,22864,"YPR-HWH AC E",SF
2607,22865,"LTT-PURI S/F",SF
2608,22866,"PURI-LTT S/F",SF
2609,22867,"DURG-NZM HUM",SF
2610,22868,"NZM-DURG HUM",SF
2611,22869,"VSKP-MAS S/F",SF
2612,22870,"MAS-VSKP S/F",SF
2613,22871,"BBS-TPTY S/F",SF
2614,22872,"TPTY-BBS S/F",SF
2615,22873,"DGHA-VSKP S/",SF
2616,22874,"VSKP-DGHA S/",SF
2617,22875,"KGP-PRR EXPR",EXP
2618,22876,"PRR-KGP EXPR",EXP
2619,22877,"HWH-ERS ANTY",SF
2620,22878,"ERS-HWH ANTY",SF
2621,22881,"PUNE-BBS S/F",SF
2622,22882,"BBS-PUNE S/F",SF
2623,22883,"PURI-YPR GAR",SF
2624,22884,"YPR-PURI GAR",SF
2625,22885,"LTT-TATA ANT",SF
2626,22886,"TATA-LTT ANT",SF
2627,22887,"HWH-YPR-HWH",SF
2628,22888,"YPR-HWH HUMS",SF
2629,22889,"DGHA-PURI S/",SF
2630,22890,"PURI-DGHA S/",SF
2631,22891,"HWH-RNC INTE",SF
2632,22892,"RNCHWH INTER",SF
2633,22893,"SNSI-HWH EXP",EXP
2634,22894,"HWH-SNSI EXP",EXP
2635,22897,"HWH-DGHA KAN",SF
2636,22898,"DGHA -HWHKAN",SF
2637,22901,"BDTS UDZ AII",SF
2638,22902,"UDZ BDTS SUP",SF
2639,22903,"BHUJ AC S F",SF
2640,22904,"BDTS AC S F",SF
2641,22905,"OKHA-HAPA LI",SF
2642,22906,"HAPA-OKHA LI",SF
2643,22907,"MAO HAPA SUP",SF
2644,22908,"HAPA MADGAON",SF
2645,22909,"BL  PURI S F",SF
2646,22910,"PURI VALSAD",SF
2647,22911,"SHIPRA EXPRE",EXP
2648,22912,"SHIPRA EXP",EXP
2649,22914,"PATNA BDTS H",SF
2650,22915,"BDTS HSR SF",SF
2651,22916,"HSR BDTS S F",SF
2652,22917,"HARIDWAR EXP",EXP
2653,22918,"HW BDTS SF E",SF
2654,22919,"CHENNAI ADI",SF
2655,22925,"UMB - KLK LI",SF
2656,22926,"KLK - UMB LI",SF
2657,22927,"LOK SHAKTI E",SF
2658,22929,"BLD BRC EXP",EXP
2659,22930,"BRC BLD EXP",EXP
2660,22931,"BDTS JSM EXP",EXP
2661,22932,"JSM BDTS SF",SF
2662,22934,"JP BDTS SF E",SF
2663,22935,"BDTS PIT  SF",SF
2664,22936,"PIT BDTS SF",SF
2665,22937,"RAJKOT REWA",SF
2666,22938,"REWA RJT SUP",SF
2667,22939,"HAPA BSP EXP",EXP
2668,22940,"BSP HAPA EXP",EXP
2669,22941,"INDB JAT SF",SF
2670,22942,"JAT INDB SF",SF
2671,22944,"IND PUNE EXP",EXP
2672,22945,"SAURASHTRA M",SHT
2673,22949,"BDTS DEE EXP",EXP
2674,22952,"BANDRA T EXP",EXP
2675,22953,"GUJARAT EXPR",EXP
2676,22955,"KUTCH EXPRES",EXP
2677,22957,"SOMNATH EXPR",EXP
2678,22959,"JAMNAGAR INT",SF
2679,22960,"SURAT INTERC",SF
2680,22961,"HAPA INTERCI",SF
2681,22963,"BDTS BVC SF",SF
2682,22964,"BVC BDTS SF",SF
2683,22965,"BDTS BGKT EX",SF
2684,22966,"BGKT BDTS SF",SF
2685,22967,"ADI ALD EXPR",EXP
2686,22968,"ALD ADI  SF",SF
2687,22969,"OKHA BSB EXP",EXP
2688,22970,"BSB OKHA SF",SF
2689,22971,"BDTS PATNA S",SF
2690,22972,"PNBE BDTS SF",SF
2691,22973,"GIMB PURI SF",SF
2692,22974,"PURI GIMB EX",SF
2693,22981,"KOTA-HMH SUP",SF
2694,22982,"KOTA-HMH -KO",SF
2695,22983,"KOTA-INDB IN",SF
2696,22989,"BDTS MHV WEE",SF
2697,22990,"MHV BDTS SF",SF
2698,22991,"BDTS VRL SF",SF
2699,22992,"VRL BDTS SF",SF
2700,22993,"BDTS MHV SF",SF
2701,22995,"BDTS - AII",SF
2702,22996,"AII-BDTS SUF",SF
2703,23226,"BJU - SHC EX",SF
2704,23345,"BSB-SKTN LIN",SF
2705,23346,"SKTN-BSB LIN",SF
2706,23347,"SGRL-PNBE LI",SF
2707,23348,"RJPB-SGRL LI",SF
2708,24041,"NBD-KTW EXPR",EXP
2709,24042,"KTW-NBD",SF
2710,24887,"HW-UMB LINK",SF
2711,24888,"UMB-HW  LINK",SF
2712,25013,"CORBETT PARK",SF
2713,25035,"RAMNAGAR-DLI",SF
2714,25201,"SGL-NKE INTE",SF
2715,25202,"NKE-SGL INTE",SF
2716,25631,"BKN - GHY EX",SF
2717,25632,"GHY - BKN EX",SF
2718,25657,"KUNCHAN JUNG",SF
2719,28181,"BJU-KIR EXP",EXP
2720,28182,"KIR BJU EXPR",EXP
2721,29019,"NMH - KOTA E",SF
2722,29020,"KOTA - MDS E",SF
2723,30111,"BLN- BP  LOC",SF
2724,30112,"BP - MJT LOC",SF
2725,30116,"BP-BBDB LOCA",SF
2726,30121,"MJT-NH LOCAL",SF
2727,30122,"NH - MJT LOC",SF
2728,30123,"MJT - NH LOC",SF
2729,30128,"KLYM - MJT L",SF
2730,30135,"MJT-RHA LOCA",SF
2731,30142,"GEDE - MJT L",SF
2732,30145,"BBD-KNJ",SF
2733,30211,"BBDB - DDJ L",SF
2734,30311,"PPGT - BT LO",SF
2735,30312,"BT -PPGT LOC",SF
2736,30313,"MJT-BT LOCAL",SF
2737,30314,"DTK-MJT LOCA",SF
2738,30317,"MJT-DTK LOCA",SF
2739,30321,"MJT - HNB LO",SF
2740,30322,"HNB-BBDB LOC",SF
2741,30324,"HNB-PPGT LOC",SF
2742,30331,"MJT- HB LOCA",SF
2743,30332,"HB - MJT LOC",SF
2744,30333,"MJT-HB  LOCA",SF
2745,30342,"BNJ - MJT LO",SF
2746,30346,"BNJ-BBD LOCA",SF
2747,30351,"MJT - BT LOC",SF
2748,30357,"MJT-MMG LOCA",SF
2749,30358,"MMG-MJT LOCA",SF
2750,30411,"BBDB - SDAH",SF
2751,30412,"SDAH - BBDB",SF
2752,30451,"KOAA-SDAH LO",SF
2753,30452,"SDAH-KOAA LO",SF
2754,30511,"CHT - MJT LO",SF
2755,30552,"MJT - GOF LO",SF
2756,30612,"BBDB - BRP L",SF
2757,30711,"LKPR - MJT L",SF
2758,30712,"MJT - LKPR",SF
2759,31051,"BGB-BP LOCAL",SF
2760,31053,"BGB-NH LOCAL",SF
2761,31111,"SDAH-KWAE LO",SF
2762,31112,"KWAE-SDAH LO",SF
2763,31151,"SDAH - BWN L",SF
2764,31152,"BWN-SDAH LOC",SF
2765,31191,"NH-KLYM LOCA",SF
2766,31192,"KLYM - NH LO",SF
2767,31211,"SDAH-BP LOCA",SF
2768,31212,"BP-SDAH LOCA",SF
2769,31217,"SDAH - BP LO",SF
2770,31225,"SDAH-BPLOCAL",SF
2771,31226,"BP -SDAH LOC",SF
2772,31237,"SDAH BP LOCA",SF
2773,31240,"BP-SDAH",SF
2774,31241,"SDAH -BP LOC",SF
2775,31261,"BNXR - BP LO",SF
2776,31311,"SDAH - KLYM",SF
2777,31312,"KLYM-SDAH LO",SF
2778,31315,"SDAH-KLYM LO",SF
2779,31316,"KLYM - SDAH",SF
2780,31338,"KLYM-SDAH EM",SF
2781,31411,"SDAH -NH  LO",SF
2782,31412,"NH-SDAH LOCA",SF
2783,31413,"SDAH-NH LOCA",SF
2784,31414,"NH - SDAH LO",SF
2785,31415,"SDAH NH LOCA",SF
2786,31417,"SDAH - NH LO",SF
2787,31511,"SDAH-STB LOC",SF
2788,31512,"STB - SDAH L",SF
2789,31515,"SDAH- STB LO",SF
2790,31538,"STB-SDAH LOC",SF
2791,31571,"RHA-KNJ LOCA",SF
2792,31584,"KNJ-STB LOCA",SF
2793,31585,"STB-KNJ LOCA",SF
2794,31601,"SDAH-RHA LOC",SF
2795,31602,"RHA - SDAH L",SF
2796,31611,"SDAH-RHA  LO",SF
2797,31614,"RHA -SDAH LO",SF
2798,31623,"SDAH - RHA L",SF
2799,31632,"RHA-SDAH LOC",SF
2800,31711,"NH - RHA LOC",SF
2801,31712,"RHA-NH LOCAL",SF
2802,31713,"NH-RHA  LOCA",SF
2803,31721,"RHA - KNJ LO",SF
2804,31722,"KNJ -RHA LOC",SF
2805,31724,"KNJ-RHALOCAL",SF
2806,31725,"RHA - KNJ",SF
2807,31726,"KNJ-RHA LOCA",SF
2808,31741,"RHA - GEDE L",SF
2809,31742,"GEDE-RHA LOC",SF
2810,31747,"RHA-GEDE LOC",SF
2811,31749,"RHA -GEDE LO",SF
2812,31757,"RHA-GXD LOCA",SF
2813,31765,"RHA-LGL EMU",SF
2814,31766,"LGL-RHA EMU",SF
2815,31768,"LGL - RHA PA",SF
2816,31771,"RHA -LGL EMU",SF
2817,31772,"LGL - RHA EM",SF
2818,31781,"RHA-STB LOCA",SF
2819,31782,"STB-RHA LOCA",SF
2820,31801,"SDAH-KNJ LOC",SF
2821,31802,"KNJ-SDAH LOC",SF
2822,31812,"KNJ - SDAJ L",SF
2823,31814,"KNJ - SDAH",SF
2824,31816,"KNJ - SDAH L",SF
2825,31827,"SDAH - KNJ L",SF
2826,31842,"KNJ-SDAH EMU",SF
2827,31843,"SDAH-LGL MEM",SF
2828,31861,"KNJ LGL EMU",SF
2829,31862," LGL KNJ EMU",SF
2830,31866,"LGL KNJ EMU",SF
2831,31911,"SDAH-GEDE LO",SF
2832,31912,"GEDE - SDAH",SF
2833,31920,"GEDE- SDAH L",SF
2834,31921,"SDAH - GEDE",SF
2835,32211,"SDAH-DKAE LO",SF
2836,32212,"DKAE-SDAH LO",SF
2837,32411,"SDAH-BRPA LO",SF
2838,32412,"BRPA - SDAH",SF
2839,32413,"SDAH-BRPA  L",SF
2840,32414,"BRPA-SDAH LO",SF
2841,33061,"CG - BT LOCA",SF
2842,33212,"DDJ - SDAH L",SF
2843,33231,"DDJ- BP LOCA",SF
2844,33232,"BP-DDJ LOCAL",SF
2845,33262,"BT - DDJ LOC",SF
2846,33271,"DDJ - GBG LO",SF
2847,33282,"HNB-DDJ LOCA",SF
2848,33291,"DDJ-DKAE LOC",SF
2849,33311,"BT-HNB LOCAL",SF
2850,33312,"HNB-BT LOCAL",SF
2851,33317,"BT - HNB LOC",SF
2852,33320,"HNB BT LOCAL",SF
2853,33325,"BT HNB LOCAL",SF
2854,33351,"BT - HB LOCA",SF
2855,33357,"BT-DTK LOCAL",SF
2856,33361,"BT-BNJ LOCAL",SF
2857,33362,"BNJ- BT LOCA",SF
2858,33363,"BT -BNJ LOCA",SF
2859,33366,"BNJ-BT LOCAL",SF
2860,33382,"GBG-BT LOCAL",SF
2861,33401,"SDAH-BT MATR",SF
2862,33402,"BT-SDAH MATR",SF
2863,33411,"SDAH-DDC LOC",SF
2864,33412,"DDC-SDAH LOC",SF
2865,33421,"SDAH-MMG LOC",SF
2866,33422,"MMG - SDAH L",SF
2867,33431,"SDAH - BT LO",SF
2868,33432,"BT-SDAH LOCA",SF
2869,33434,"BT - SDAH LO",SF
2870,33436,"BT -SDAH LOC",SF
2871,33441,"SDAH-BT LOCA",SF
2872,33511,"SDAH-HNB LOC",SF
2873,33512,"HNB-SDAH LOC",SF
2874,33513,"SDAH - HNB L",SF
2875,33527,"SDAH-HNB  LO",SF
2876,33533,"SDAH-HB LOCA",SF
2877,33534,"HB-SDAH LOCA",SF
2878,33611,"SDAH-DTK LOC",SF
2879,33612,"DTK-SDAH LOC",SF
2880,33615,"SDAH - DTK L",SF
2881,33616,"DTK - SDAH L",SF
2882,33652,"HB - SDAH LO",SF
2883,33681,"SDAH - GBG",SF
2884,33682,"GBG - SDAH L",SF
2885,33687,"SDAH-GBG LOC",SF
2886,33711,"RHA - BNJ LO",SF
2887,33712,"BNJ - RHA LO",SF
2888,33737,"RHA-BNJ LOCA",SF
2889,33738,"BNJ-RHA LOCA",SF
2890,33739,"RHA-BNJ  LOC",SF
2891,33751,"STB-BNJ LOCA",SF
2892,33752,"BNJ-STB LOCA",SF
2893,33801,"SDAH - BNJ L",SF
2894,33802,"BNJ - SDAH L",SF
2895,33811,"SDAH-BNJ LOC",SF
2896,33812,"BNJ-SDAH LOC",SF
2897,33863,"SDAH - BNJ",SF
2898,33895,"SDAH-TKNR LO",SF
2899,33896,"TKNR - SDAH",SF
2900,34052,"NH - BGB LOC",SF
2901,34056,"KLYM - BGB L",SF
2902,34062,"BNJ - CG LOC",SF
2903,34111,"BGB - SDAH L",SF
2904,34112,"SDAH-BGB LOC",SF
2905,34165,"BGB-SDAH LOC",SF
2906,34311,"BRP - SPR LO",SF
2907,34312,"SPR - BRP LO",SF
2908,34331,"LAKHIKANTAPU",SF
2909,34332,"BRP - LKPR L",SF
2910,34334,"BRP-LKPR LOC",SF
2911,34351,"CG-SPR LOCAL",SF
2912,34352,"SPR - CG LOC",SF
2913,34353,"CG - SPR LOC",SF
2914,34355,"CG- SPR  LOC",SF
2915,34358,"SPR-CG LOCAL",SF
2916,34411,"SPR - SDAH L",SF
2917,34412,"SDAH- SPR LO",SF
2918,34431,"SPR-SDAH LOC",SF
2919,34434,"SDAH-SPR LOC",SF
2920,34501,"CG - SDAH  L",SF
2921,34502,"SDAH - CG LO",SF
2922,34554,"SDAH-CG LOCA",SF
2923,34557,"CG-SDAH LOCA",SF
2924,34601,"BRP - SDAH L",SF
2925,34602,"SDAH - BRP L",SF
2926,34711,"LKPR - SDAH",SF
2927,34712,"SDAH-LKPR LO",SF
2928,34782,"SDAH - KAKDW",SF
2929,34791,"NMKA - SDAH",SF
2930,34792,"SDAH - NMKA",SF
2931,34793,"NMKA-SDAH LO",SF
2932,34794,"SDAH-NAMKHAN",SF
2933,34811,"DH - SDAH LO",SF
2934,34812,"SDAH-DH LOCA",SF
2935,34857,"DH-SDAH LOCA",SF
2936,34859,"DH SDAH LOCA",SF
2937,34860,"SDAH DH LOCA",SF
2938,34881,"DH SONARPUR",SF
2939,34882,"SPR DH LOCAL",SF
2940,34891,"DH BRP LOCAL",SF
2941,34892,"BARUIPUR DH",SF
2942,34898,"SDAH-MGT LOC",SF
2943,34899,"MGT- SDAH LO",SF
2944,34911,"NMKA - LKPR",SF
2945,34912,"LKPR - NMKA",SF
2946,34981,"KWDP-LKPR LO",SF
2947,35011,"BWN BGNA LOC",SF
2948,35012,"BGNA BWN LOC",SF
2949,35015,"`BWN BGNA LO",SF
2950,35017,"BWN SPS LOCA",SF
2951,35018,"SPA BWN LOCA",SF
2952,36011,"HWH-BRPA LOC",SF
2953,36012,"BRPA-HWH LOC",SF
2954,36031,"HWH-CDAE LOC",SF
2955,36032,"CDAE-HWH LOC",SF
2956,36071,"HWH-GRAE LOC",SF
2957,36072,"HOWRAH-GURAP",SF
2958,36081,"HWH-MSAE LOC",SF
2959,36082,"MSAE-HWH LOC",SF
2960,36087,"HWH-MSAELOCA",SF
2961,36811,"HWH-BWN LOCA",SF
2962,36812,"BWN-HWH(CHOR",SF
2963,36819,"HWH- BWN LOC",SF
2964,36825,"HWH - BWN(CH",SF
2965,36829,"HWH-BWN CHOR",SF
2966,36831,"HWH - BWN (C",SF
2967,37011,"HWH-SRP LOCA",SF
2968,37012,"SRP-HWH LOCA",SF
2969,37017,"HWH-SHRIRAMP",SF
2970,37041,"HWH-SHE LOCA",SF
2971,37042,"SHE-HWH LOCA",SF
2972,37057,"HWH- SHE LOC",SF
2973,37111,"HWH-BELURMAT",SF
2974,37112,"BRMH - HWH L",SF
2975,37113,"HWH-BRMH LOC",SF
2976,37201,"MATRIBHUMI L",SF
2977,37202,"BDC-HWH MATR",SF
2978,37211,"HWH-BDC LOCA",SF
2979,37212,"BDC-HWH LOCA",SF
2980,37217,"HWH - BDC LO",SF
2981,37236,"BDC-HWHLOCAL",SF
2982,37290,"BDC LOCAL",SF
2983,37303,"HWH-SIU LOCA",SF
2984,37304,"SIU - HWH LO",SF
2985,37305,"ANDOLAN LOCA",SF
2986,37306,"SIU-HWH LOCA",SF
2987,37307,"HWH - HPL LO",SF
2988,37308,"HPL-HWH LOCA",SF
2989,37311,"HWH-TAK LOCA",SF
2990,37312,"TAK-HWH LOCA",SF
2991,37315,"HWH - TAK LO",SF
2992,37361,"HWH-ARAMBAGH",SF
2993,37362,"ARAMBAGH-HWH",SF
2994,37366,"AMBG-HWH LOC",SF
2995,37367,"HWH-AMBG LOC",SF
2996,37371,"HWH-GOGT LOC",SF
2997,37372,"GOGHAT-HWH L",SF
2998,37373,"GOGHAT-HW  L",SF
2999,37374,"GOGT-HWH LOC",SF
3000,37385,"TAK-AMBG LOC",SF
3001,37386,"AMBG-TAK LOC",SF
3002,37387,"TAK AMBG LOC",SF
3003,37388,"AMBG TAK LOC",SF
3004,37389,"TAK-GOGT LOC",SF
3005,37390,"GOGHAT-TAK L",SF
3006,37392,"GOGHAT-TARAK",SF
3007,37411,"SHE-TAK LOCA",SF
3008,37412,"TAK-SHE LOCA",SF
3009,37511,"BALLY-BDC LO",SF
3010,37512,"BDC BLY LOCA",SF
3011,37521,"NH-BDC LOCAL",SF
3012,37522,"BDC-NH LOCAL",SF
3013,37525,"NH - BDC LOC",SF
3014,37611,"HWH-PDA LOCA",SF
3015,37612,"PDA-HWH LOCA",SF
3016,37651,"HWH-MYM LOCA",SF
3017,37652,"MYM-HWH LOCA",SF
3018,37653,"HWH - MYM LO",SF
3019,37711,"BDC-PDA LOCA",SF
3020,37731,"BDC-MYM LOCA",SF
3021,37732,"MYM-BDC LOCA",SF
3022,37741,"BDC-KWAE LOC",SF
3023,37742,"KWAE-BDC LOC",SF
3024,37745,"BDC - KWAE L",SF
3025,37756,"KWAE BDC LOC",SF
3026,37781,"BDC-BWN LOCA",SF
3027,37782,"BWN-BDC LOCA",SF
3028,37785,"BDC-BWN  LOC",SF
3029,37811,"HWH- BWN M/L",SF
3030,37812,"BWN-HWH LOCA",SF
3031,37821,"HWH - BWN LO",SF
3032,37834,"BWN - HWH LO",SF
3033,37852,"BWN-HWH MAIN",SF
3034,37854,"BWN-HWH NON",SF
3035,37855,"HWH-BWN MAIN",SF
3036,37857,"HWH - BWN NO",SF
3037,37911,"HWH-KWAE LOC",SF
3038,37912,"KWAE-HWH LOC",SF
3039,37913,"HWH - KWAE L",SF
3040,37917,"HWH - KATWA",SF
3041,38031,"SHM SRC LOCA",SF
3042,38032,"SRC SHM LOCA",SF
3043,38051,"HWH HLZ LOCA",SF
3044,38052,"HLZ HWH LOCA",SF
3045,38054,"HLZ PKU LOCA",SF
3046,38055,"PKU HLZ LOCA",SF
3047,38056,"HLZ HWH  LOC",SF
3048,38101,"SRC-ULB",SF
3049,38102,"ULB - SRC EM",SF
3050,38103,"HWH ULB LOCA",SF
3051,38104,"ULB HWH LOCA",SF
3052,38107,"SRC-ULB EMU",SF
3053,38108,"ULB-HWH SUB",SF
3054,38202,"BZN - HWH SU",SF
3055,38204,"BZN HWH LOCA",SF
3056,38206,"BZN-SRC EMU",SF
3057,38301,"SRC - MCA LO",SF
3058,38302,"MCA-HWH LOCA",SF
3059,38303,"HWH MCA LOCA",SF
3060,38304,"MCA HWH LOCA",SF
3061,38305,"SHM MCA LOCA",SF
3062,38306,"MCA - HWH LO",SF
3063,38310,"MCA SHM LOCA",SF
3064,38316,"MCA-SRC LOCA",SF
3065,38321,"HWH-MCA LOCA",SF
3066,38401,"HWH PKU LOCA",SF
3067,38402,"PKU HWH LOCA",SF
3068,38407,"SRC PKU LOCA",SF
3069,38411,"HWH-PKU LOCA",SF
3070,38456,"PKU-HWH LOCA",SF
3071,38501,"HWH BCK LOCA",SF
3072,38502,"BCK HWH LOCA",SF
3073,38601,"HWH - KIG SU",SF
3074,38602,"KIG - HWH SU",SF
3075,38701,"HWH KGP LOCA",SF
3076,38702,"KGP HWH LOCA",SF
3077,38703,"HWH-KGP EMU",SF
3078,38705,"HWH-KGP LOCA",SF
3079,38708,"KGP-HWH EMU",SF
3080,38709,"SRC-KGP LOCA",SF
3081,38710,"KGP HWH LADI",SF
3082,38726,"KGP HWH  LOC",SF
3083,38801,"HWH-MDN LOCA",SF
3084,38802,"MDN HWH LOCA",SF
3085,38803,"HWH MDN LOCA",SF
3086,38804,"MDN-HWH LOCA",SF
3087,38805,"HWH MDN OCAL",SF
3088,38815,"HWH - MDN LO",SF
3089,38820,"MDN - HWH LO",SF
3090,38821,"HWH MDN",SF
3091,38832,"MDN KGP LOCA",SF
3092,38902,"AMZ SRC LOCA",SF
3093,38905,"HWH - AMTA L",SF
3094,38908,"AMZ HWH LOCA",SF
3095,38909,"HWH AMZ LOCA",SF
3096,38923,"HWH-AMZ LOCA",SF
3097,38924,"AMZ-HWH LOCA",SF
3098,40001,"MSB-TBM EMU",SF
3099,40002,"TBM-MSB EMU",SF
3100,40021,"MSB-PV EMU L",SF
3101,40025,"MSB-STM EMU",SF
3102,40042,"STM-MSB EMU",SF
3103,40044,"PV-MSB EMU L",SF
3104,40501,"MSB-CGL EMU",SF
3105,40502,"CGL-MSB EMU",SF
3106,40571,"TBM - CGL EM",SF
3107,40665,"MSB - CGL EM",SF
3108,40701,"MSB-TMLP EMU",SF
3109,40702,"TMLP-MSB EMU",SF
3110,40754,"TMLP - MSB E",SF
3111,40801,"MSB-CJ EMU L",SF
3112,40802,"CJ-MSB EMU L",SF
3113,40901,"CGL-TMLP EMU",SF
3114,40902,"TMLP-CGL EMU",SF
3115,41001,"MSB-VLCY",SF
3116,41006,"VLCY-MSB",SF
3117,41022,"VLCY-MSBEMUL",SF
3118,41120,"VLCY-MSB EMU",SF
3119,41131,"MSB-VLCY EMU",SF
3120,41138,"VLCY-MSB-EMU",SF
3121,41501,"MSB - VLCY E",SF
3122,41502,"VLCY - MSB E",SF
3123,41600,"MSB-VLCY-EMU",SF
3124,42001,"MMC-GPD EMU",SF
3125,42002,"MAS-GPD EMU",SF
3126,42004,"GPD-MMC EMU",SF
3127,42301,"MMC-PON EMU",SF
3128,42302,"PON-MMC EMU",SF
3129,42401,"MMC-SPE EMU",SF
3130,42402,"SPE-MMC EMU",SF
3131,42451,"GPD-SPE EMU",SF
3132,42452,"SPE - GPD",SF
3133,42601,"MSB-GPD EMU",SF
3134,42602,"GPD-MSB EMU",SF
3135,42608,"GPD-MSB LOCA",SF
3136,42651,"VLCY-GDP LOC",SF
3137,42652,"GPD-VLCY LOC",SF
3138,42653,"VLCY-GPD LOC",SF
3139,42656,"GDP-VLCY LOC",SF
3140,42701,"MSB-PON EMU",SF
3141,42702,"PON-MSB EMU",SF
